sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79
BaumgärtnerKlaus,0.3010774064009239,0.0014603487455698858,0.004583592423846261,9.272938772300504e-05,0.00019949869356789696,0.003825772488449829,0.0013110316747615915,0.00643024171099079,0.000506290308996084,0.0017700432776774498,0.0031027746992271423,0.0058227537947780185,0.0015844402360657211,0.004831676032495237,0.0052889506177489585,0.0009704241216673921,0.10835727122775846,6.367289335451712e-05,0.0036520737724903968,0.0027117794831215984,0.005797090412097059,0.009342438119447839,0.012565218761272959,0.013247302688107945,0.01908993953992748,0.0006704673205845693,0.0011649854478470824,0.008687255943993898,0.011129154782282737,0.002020255001863032,0.0001532201359202332,0.001308237238651669,0.0013871893000468977,0.0002586019089242724,0.0018631614108367963,0.0488505637160327,0.002497249776239282,0.002419994052719242,0.00018784478503097745,0.0035763160498535093,0.004197245419759909,0.01465724109683969,0.003346987846126152,0.00525533144048377,8.904205349715533e-05,0.0015473806957662368,0.002357396924105991,8.222075333641686e-05,0.00029030354951168225,0.00014829296809919484,0.0023902855997762215,0.0018656963663852967,0.0007830722244123172,0.01412912132626073,0.0101406581275569,1.9378593111389585e-05,0.011445401720583875,0.22940187796357153,0.004415362059099234,0.008561865063115535,0.0008607835302100402,0.0026952310561099814,0.0006823790785861852,0.002422791241018038,9.112908209164108e-05,0.004353983036347429,0.0012781923545780386,0.005431382664680985,0.001672033216261848,2.0407186009656347e-05,0.005840307737254656,0.012123464487690333,0.00016987325357911505,0.0037593666543661226,0.011188003808792006,0.007198073167326998,0.004915249961260519,0.003658704452638607,0.011432568258940097,0.0012226555979626085
BaumgärtnerKlaus+BaumannSabine,0.22574528404408023,5.549361818800274e-05,0.009536533928073208,0.00012737262966878648,0.00013990871308281887,0.0001581191599016019,0.00023977533512714643,0.00651027092329918,0.0001315304000052266,4.701332654001028e-05,0.019212229621236032,0.00019203602909030818,0.00014821453252987168,0.01909581435437831,0.0001736442096763626,8.58220700900812e-05,0.3213854830280598,8.746077230028035e-05,0.0002550789898209501,0.03854811951692615,4.0878380000555305e-05,0.00014310624285356806,0.00015812011383420133,0.00010047245466754325,0.03578987698887265,0.00012712647405827728,0.00010330615613598529,7.319795069365505e-05,0.00011965349232144246,4.219481848371577e-05,5.7504304463605366e-05,0.00013708160838801387,0.00011167430496249895,0.00017173077938828417,0.00012525175702676563,0.023701419359757895,0.0001145728264769456,0.0001681142722702234,0.0001239009617893488,0.000118530763135721,0.0001827419998298395,8.55155352576379e-05,0.04401865434031155,0.00011832447062898599,0.0001223077255607504,0.00017070577715436097,0.00011923724755664051,0.00011293802130012229,9.189803296902572e-05,0.0056878731859838355,0.00015723847807696913,0.00016341185854611552,9.962860341658588e-05,9.137187392968097e-05,0.0001412917484542989,2.6618339929649785e-05,0.0005688156292863667,0.17604997780592732,0.003361150834726155,0.005308224136940552,0.0002171315641207466,0.03138934287217237,0.00012256671321156465,0.00015561578050595016,0.00012517445774567237,0.0047119127154358975,0.00021636007855962785,0.00011255453890383546,0.00010452411151900415,2.8031210062063907e-05,9.822021542365152e-05,0.0001506835769585398,0.00011711200754543003,0.00012829028219559941,0.0002725261819564063,0.00015814448737401258,6.560213559676075e-05,0.00011195004523406442,0.021491066401428036,0.00014234576660691423
BaumgärtnerKlaus+BaumannSabine+KrienkeGisela,0.135680386722953,4.324849845021909e-05,0.0002550132927016,9.92668194416338e-05,0.0224827910300819,0.0001232288768554,0.0001868669506197,0.0001151776640715,0.0001025071438216,3.66394523621974e-05,0.1679675405926238,0.0001496617120613,0.0001155097863452,5.9190844331136224e-05,0.0001353281976971,6.688472992896985e-05,0.5487160497727702,6.816183912299037e-05,0.0001987937290118,0.0001238129800946,3.185823184409824e-05,0.0001115286824748,0.000123229620295,7.830238758731567e-05,0.0001293023586053,9.907498007546257e-05,8.051080970084077e-05,5.704622550306852e-05,9.325097274602464e-05,3.288418743246669e-05,4.481551038985843e-05,0.0001068334327712,8.703245819614023e-05,0.0001338369814177,9.761393465655835e-05,0.0002157919979397,8.92913972835386e-05,0.0001310184861096,9.65612034121419e-05,9.237598291775632e-05,0.000142418486206,6.664583450894941e-05,0.0001131797390634,9.221521053618042e-05,9.531952775982166e-05,0.0001330381542917,9.292657578556316e-05,8.801732521066026e-05,7.161998201260611e-05,0.0001587476381569,0.0001225425246627,0.0001273536983502,7.76447390015639e-05,7.120992425929323e-05,0.0001101145710728,2.07447859913304e-05,0.0004433018185678,0.1169875790696924,9.555400073628144e-05,9.42912793018553e-05,0.0001692197124821,0.00015614498544,9.55213676718857e-05,0.0001212778885536,9.755369209268024e-05,8.358742261208482e-05,0.0001686184615062,8.77184613347294e-05,8.14600132888429e-05,2.1845894798563937e-05,7.654712331315405e-05,0.0001174340159707,9.127028732694644e-05,9.998198444942265e-05,0.0002123910558157,0.0001232486156144,5.112648899690864e-05,8.724735412646249e-05,8.418380121296432e-05,0.0001109360115182
BaumgärtnerKlaus+BaumgärtnerSabine,0.3120964171059685,3.104937124721293e-05,0.008776302524727015,7.126657432791578e-05,0.0013686256796670304,0.000595535730161222,0.00013415728942138352,8.268943846130323e-05,7.359289866847115e-05,2.630454234146143e-05,0.00011801555684161962,0.00010744655250021768,0.0021499552583458905,4.249485105682904e-05,0.01043379481948983,0.00028191113364140895,0.07266707114478846,0.00042333644791625873,0.003057789035296944,8.888898625248611e-05,0.001372440521243508,0.0025777806983696898,0.013222287181982985,0.02184632468568225,9.282997281627949e-05,7.112884719486793e-05,0.0006822288251618816,0.017703002917165107,0.017629503066915558,2.3608527008834977e-05,0.00016659261939990576,0.000592836873118512,0.00017680895772260156,9.608551213466334e-05,0.0008002890307947485,0.01023494169730041,0.005570099248923712,0.013198098969971456,6.932413286607683e-05,6.631943976601027e-05,0.0014545183141513756,0.02391503608212689,0.00028288243540376754,0.03600330799517683,0.0008594962354196975,9.551201060549958e-05,0.003711302753677991,0.007917894273153817,5.141809519208979e-05,0.00011396960653850262,0.014666328997148401,9.14309722066794e-05,0.003802309902696256,0.002134606486402704,0.031078870254795634,1.489329305687378e-05,0.0003182594363390561,0.21732655648887064,6.860103239034715e-05,0.0033421911035264513,0.002826031591023117,0.00011210108547230541,0.01883318000927408,0.006337517320604175,0.0007069036800683178,0.045663454840486485,0.00012105616144029789,0.016773407348676,5.8482543557426533e-05,1.5683811511028347e-05,0.0006027606663014824,0.015722020508808065,0.014176676849816038,0.0006456872256356617,0.00044479572153753686,0.0023209771495306688,0.007765754249269425,0.00021500835317252948,6.0438031157813444e-05,0.0005295004171164832
BaumgärtnerKlaus+BierwischManfred,0.3149179783801047,7.107870401243307e-05,0.0004191131484492,0.000163144551376,0.0001792013267595,0.0002025260801569,0.0003071149554034,0.0001892939497727,0.0001684700092709,6.021676781745188e-05,0.0002701630498994,0.0002459683206308,0.0001898397911691,9.727987456724108e-05,0.000222411257115,0.0001099247393997,0.0009188273118061,0.00011202366236,0.0003267165596564,0.0002034860510862,5.23588543591311e-05,0.0001832968656622,0.0002025273019963,0.0001286896061187,0.0002125078188784,0.000162829264279,0.0001323191374866,9.375520359918014e-05,0.0001532575355954,5.404500754846046e-05,7.36540807730801e-05,0.0001755802448337,0.0001430374361486,0.0002199604501658,0.0001604280429973,0.000354653134778,0.0001467499919258,0.0002153282663689,0.0001586978841431,0.0001518194939236,0.4598735653919668,0.0001095321158993,0.0001860103694087,0.0001515552652698,0.0001566571960421,0.0002186475815374,0.000152724390715,0.0001446560604598,0.000117707103952,0.0002609009974812,0.0002013980635527,0.0002093052049043,0.0001276087637578,0.000117033175961,0.0001809727802169,3.409395831340294e-05,0.0007285644560914,0.1922685365688956,0.0001570425512773,0.0001549672745324,0.0002781118024348,0.0002566235499688,0.0001569889189893,0.0001993196400489,0.0001603290346266,0.0001373755363517,0.0186627037004406,0.0001441648790839,0.000133879149124,3.590362546485151e-05,0.0001258048375307,0.0001930022535183,0.0001500022884149,0.0001643199217063,0.0003490637023755,0.0002025585207144,8.402614446346811e-05,0.0001433906166005,0.0001383556817803,0.0001823228137296
BaumgärtnerSabine,0.393200858430511,1.614936092409699e-05,9.522415463790964e-05,3.706708330684233e-05,4.071524578458993e-05,4.601472143364779e-05,6.977772497274275e-05,4.30083294019159e-05,3.827704827209415e-05,1.3681486328119824e-05,6.138210680400843e-05,5.588496921759685e-05,4.3132346712595096e-05,2.210236985697516e-05,5.053271179656831e-05,2.497533284715032e-05,0.0002087611766624,2.5452216393464867e-05,7.423128650247793e-05,4.623283060191982e-05,1.1896137505122935e-05,4.164576832068057e-05,4.601499904037744e-05,2.923878432037649e-05,4.828261170405777e-05,3.699544883917832e-05,0.4720622572512158,2.13015507594302e-05,3.482071446092148e-05,0.0041895552896689,1.6734496646548342e-05,3.989252173851643e-05,3.249866769683727e-05,4.997587882487989e-05,3.644988192606245e-05,8.057858617387249e-05,3.334217496148687e-05,4.892342845957874e-05,3.6056783034046025e-05,3.449398574089704e-05,5.318028644745298e-05,2.488612724466068e-05,4.2262287037202576e-05,3.443395195221686e-05,3.559313067665692e-05,4.967758991232122e-05,3.469958184857882e-05,3.286642550230257e-05,2.6743516661745543e-05,5.927773209040625e-05,4.575843162754223e-05,4.755496522137543e-05,2.8993212687762427e-05,2.6590397573331493e-05,4.111772697277031e-05,7.746281333969611e-06,0.0001655327080222,0.1272296882441523,3.568068490072218e-05,3.5209173867463674e-05,6.318809462234635e-05,5.83058792032096e-05,3.56684994340847e-05,4.528620563831481e-05,3.642738683508998e-05,3.121226180907434e-05,6.296358234181291e-05,3.275482716311081e-05,3.041786888850004e-05,8.157444823615025e-06,2.85833535586996e-05,4.385087058828103e-05,3.4081109506853334e-05,3.7334132065641685e-05,7.930864516294876e-05,4.602209205583487e-05,1.9091070284054426e-05,3.2578911683663505e-05,3.143495470288883e-05,4.142445989310857e-05
BierwischHedwig,0.6686744608469677,3.850966646109347e-05,0.0002270709318703,8.838993824840042e-05,9.708932399339962e-05,0.2491373941665646,0.0001663915326274,0.000102557397045,9.12752132422814e-05,3.262478791973407e-05,0.0001463713933208,0.0001332629529349,0.0001028531279592,5.270517484823832e-05,0.0001204999928979,5.95560246760867e-05,0.0004978106143692,6.069319823952811e-05,0.0001770114679846,0.00011024652272,2.8367456127258794e-05,9.930824229411776e-05,0.0001097270829218,6.972262476501116e-05,0.0001151344180944,8.821911913860252e-05,7.16890652668715e-05,5.079554656715173e-05,8.303326095252528e-05,2.928099553157917e-05,3.990497749612333e-05,9.5127461307147e-05,7.749612255972884e-05,0.0001191721724278,8.691816364228e-05,0.0001921471996351,7.950754478082094e-05,0.0001166625057775,8.598078244874993e-05,8.225414566180026e-05,0.0001268133830819,5.934330554655069e-05,0.0001007783890232,8.211098945956194e-05,8.487515989681896e-05,0.0001184608745266,8.27444088721983e-05,7.837307555455605e-05,6.377242489538972e-05,0.0001413533143571,0.0001091152738514,0.0001133992767795,6.913703616440201e-05,6.340729806149419e-05,9.80490781524985e-05,1.847173469507705e-05,0.0003947282746542,0.0543634621733578,8.508394115954883e-05,8.395957885760677e-05,0.0001506779407343,0.0001390358399561,8.505488377095692e-05,0.0001079892066699,8.686452198708177e-05,7.442856701346455e-05,0.0001501425701348,7.810695884318363e-05,7.253426255434981e-05,1.94521926167028e-05,6.815968861297707e-05,0.0001045665155618,8.126960354044543e-05,8.902674107165438e-05,0.0001891189061326,0.0001097439968827,4.55244484583428e-05,7.768747187582318e-05,0.0199971730187644,9.878051158261264e-05
BierwischManfred,0.2654929593727011,0.010277100395512634,0.0047259885234925345,0.009198276546747399,0.008230409415298692,0.008783770105783354,0.011697047353974224,0.0025050265310810815,0.002287745337876817,0.0017000508662090377,0.0026155225582652217,0.016782405799272516,0.008950390875211961,0.00031706895909336245,0.009392867918787517,0.004593204313261648,0.008310543026289738,0.001195462637816384,0.016861473608354167,0.008973430559675998,0.0029671956391366734,0.004548133143522471,0.00931554886920869,0.0019722404113926197,0.0032754505417047714,0.010412333801962848,0.0018130360273085847,0.00545698782056479,0.006096299988839716,5.2963436430638544e-05,0.0002857381876097714,0.00017655239747329244,0.008303552406303987,0.00026512475704396955,0.0002582474014953911,0.0062285572271509404,0.003683099296939117,0.0038870555041505255,0.01714723628273662,0.005751154621708197,0.002424560122515867,0.0008219484325662362,0.004862890393771535,0.0022464975704625037,0.003604224710774298,0.002920468474017699,0.008516965784794755,0.0020197957321075382,0.009031035657818607,0.0009221990561852695,0.01788029014461884,0.002223657457118732,0.011060395412695451,0.0031588818369806372,0.003826299494246774,9.990987962135719e-05,0.003857463754982237,0.3464865002602667,0.0037333863051158514,0.0026589200751194852,0.0007696157608705425,0.0012022638160269496,0.0004197448368561247,0.00817954727226115,0.01442369032976718,0.0027143034621380127,0.0030359150683166016,0.0009804418267900198,0.0027778608173427187,0.0005941196095119301,0.007979217345139913,0.0007647364755715363,0.007431429072265571,0.00031722123960380936,0.0015895009767724782,0.009271710302454186,0.002637298408274663,0.003360195467337161,0.00037983744387849814,0.004027807445650622
BierwischManfred+BaumgärtnerKlaus,0.18142236996343988,4.19701267055123e-05,0.0002474754174089,9.633261590374243e-05,0.00010581372429886676,0.00011958638474708074,0.0001813433963171852,0.00011177315578457705,9.94771603311779e-05,3.555643578775431e-05,0.07119562069713896,0.00014523789826851143,0.0001120954609375443,5.744123669963654e-05,0.06342724880324001,6.490770062256163e-05,0.03905987630125103,6.614706005953649e-05,0.0001929176339958408,0.03176811359187438,3.091654219277563e-05,0.00010823203353879298,0.00011958710621155083,7.598786654212731e-05,0.00012548034194147034,0.019555014211175947,7.813101044875964e-05,5.536001013285778e-05,0.012218608616534071,3.1912171811862076e-05,4.349081972405525e-05,0.00010367556956815828,8.445988713777157e-05,0.00012988092695169552,9.472858833409118e-05,0.0002094134552669,8.665205479944508e-05,0.0001271457428542828,9.370697451400285e-05,8.964546392440697e-05,0.00013820877314743707,6.467586665357697e-05,0.00010983428695121018,8.948944377416811e-05,9.250200124737426e-05,0.00012910571216060828,9.017978195283102e-05,8.541564271005696e-05,6.950298455274501e-05,0.09115335890732455,0.022642560654996077,0.00012358928165628633,7.534965722942843e-05,6.910504759586435e-05,0.00010685972150852452,2.0131595956725356e-05,0.000430198368979,0.33414732862897845,9.272954349470455e-05,9.150414653302943e-05,0.00016421778855794009,0.00015152953416150582,9.269787502301812e-05,0.0001176930652293172,9.467012646535787e-05,8.111668251451901e-05,0.0001636343098119314,8.512561287803853e-05,7.905215676100723e-05,2.1200157359136613e-05,7.42844856935993e-05,0.00011396281273217014,8.857245131802502e-05,9.702664152469664e-05,0.026151270059563497,0.08444136585117747,4.961525366431228e-05,0.015908648615638205,8.169543290679729e-05,0.00010765688119747606
BierwischManfred+BaumgärtnerKlaus+BaumgärtnerSabine,0.2952988711849483,6.2974008315273e-05,0.0003713240873225,0.000144542116766,0.0001587680304284,0.0001794331963851,0.0002720964038953,0.0001677098497031,0.0001492603433349,5.335059621503182e-05,0.0002393579115887,0.0002179219681044,0.0001681934519454,8.618761012911236e-05,0.0001970509810157,9.739065377171262e-05,0.0008140587195267,9.9250248622071e-05,0.0002894629499849,0.0001802837073521,4.638867542116886e-05,0.0001623965785921,0.0001794342789052,0.0001140158706944,0.0001882767748659,0.0001442627800428,0.0001172315474814,8.306483711382996e-05,0.0001357824605142,4.788256626289099e-05,6.525572968024863e-05,0.0001555598396423,0.0001267277002102,0.0001948796254832,0.0001421353562095,0.4564112017633887,0.0001300169346107,0.0001907756229553,0.0001406024774156,0.000134508390461,0.0002073751287553,9.704279887024906e-05,0.0001648006771173,0.0001342742902804,0.0001387944772386,0.0001937164557114,0.0001353101070772,0.0001281617621033,0.0001042856400666,0.0002311519577224,0.0001784338010247,0.0001854393365383,0.0001130582705697,0.0001036885562072,0.0001603374952394,3.0206420392150787e-05,0.000645490442652,0.2355019740064261,0.0001391358926333,0.0001372972477564,0.0002464003136022,0.0002273622429413,0.0001390883757266,0.0001765923681957,0.0001420476371937,0.0001217113942738,0.0002455248338673,0.0001277265873138,0.0001186136799666,3.180974160947721e-05,0.0001114600356722,0.0001709953169068,0.0001328983904419,0.0001455834663795,0.0003092619765846,0.0001794619379325,7.444512661932033e-05,0.000127040609527,0.000122579779358,0.0001615335921975
