sender_norm,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
BierwischManfred+DohertyMonika,0.0002027266939505,0.0002217908117793,0.0001506452372536,0.2300642200850103,8.940371692377184e-05,0.0001983937508606,0.000124055082204,0.0001679700861829,9.817262615770848e-05,0.0001068148744418,0.0001188535488098,0.0001011658894945,0.0002530628579909,0.0001496587502187,0.0002034641947932,0.0001187101963479,0.008661513195721,0.0001755716023943,0.0001344121286877,0.0001798061283485,0.0001345409318059,0.0002300785983284,3.1717517285615894e-05,0.0002349161888675,0.0001762470405937,0.0002195589991375,0.0306984688928922,8.708674120308824e-05,0.00014266387881,0.0001028025259074,0.0002222140436725,0.0001117308091909,9.348402402418614e-05,9.984817056053204e-05,0.0001190496368254,0.0001589360648281,0.0001297561044619,0.0003158454734453,0.0001432923447328,9.26273913227534e-05,0.0001254345235768,0.3687111308767966,0.3363033556675515,0.0001707905412436,0.0001269263344742,0.0001605067009726,6.425256596123341e-05,7.557084059868091e-05,4.946620858058435e-05,0.0001364455247047,0.0001175095281069,0.0001362211158599,0.0006239614221738,0.0001389716230404,0.000105753354771,9.182722743442196e-05,0.000145532930305,0.0171676720251835,0.0001976373527502,0.0002857568004452
BierwischManfred+KlemmEberhardt,0.0012881229261456,0.0014092560969353,0.0009571979892712,0.0016467596634314,0.0005680701204559,0.0012605914589121,0.0007882444703155,0.0010672798668123,0.0006237876621443,0.0006787004017118,0.0007551939909457,0.0006428068206625,0.0016079582948933,0.0009509298627543,0.0012928089974518,0.0007542831311613,0.0009544644257247,0.001115579807558,0.0008540530166043,0.0011424859335186,0.0008548714300372,0.0014619165909869,0.0002015327156964,0.0014926545819212,0.0011198715335906,0.0013950751867914,0.1409770105582209,0.0005533480851533,0.0009064845356426,0.000653205988351,0.0014119453071924,0.0007099361907944,0.0005939963417114,0.0006344340507229,0.0007564399317911,0.0010098778059611,0.0008244686957975,0.0020068782632219,0.0009104778004055,0.0005885533080364,0.0007970094238743,0.558123424880851,0.0818013980393746,0.0010852010036644,0.0548871725253992,0.0010198576087531,0.0004082600158148,0.0004801761939993,0.0003143076824292,0.0008669731899488,0.0007466540998892,0.1090269156056729,0.0039646432212256,0.0008830239877818,0.0006719555187471,0.000583469076507,0.0009247144536418,0.0009218091142563,0.0012557853145988,0.0018156952041315
BierwischManfred+ZeibigBrigitte,0.0005123270299804,0.0005605055045368,0.4735916925598497,0.0006549681480958,0.0002259393662875,0.000501376898939,0.0003135096349722,0.0004244907944912,0.0002480999862653,0.0002699405111094,0.0003003644190993,0.0002556645042151,0.0436587160583035,0.0003782147358889,0.0005141908280278,0.0003000021414948,0.0003796205428287,0.0004437012011132,0.0003396837650829,0.0004544026142485,0.0003400092738638,0.0005814502404522,8.015590405304551e-05,0.0005936757068912,0.0004454081556337,0.000554865310244,0.2281477159381768,0.0002200839494878,0.0003605374304288,0.0002598005805072,0.000561575088096,0.0002823639675397,0.0002362510404801,0.0002523343900864,0.0003008599689882,0.0004016601882239,0.000327917149564,0.0007981986495693,0.0003621256775086,0.0002340861746741,0.0003169957328698,0.2004736621781911,0.011025400391438,0.0004316185946653,0.0003207658088843,0.0004056294698976,0.0001623778578245,0.0001909811853711,0.0001250100577907,0.0003448225246702,0.0002969678356425,0.0218538456207755,0.0015768633918661,0.0003512064321496,0.0002672578588666,0.0002320640157742,0.0003677880425837,0.0003666324976677,0.0004994653440775,0.0007221591296926
DohertyMonika,0.0005863055413740714,0.0006414408454950429,0.0004356808452909714,0.030955229802506954,0.012659822455869057,0.0005737742437210857,0.0003587795011818572,0.0004857860126606571,0.0002839248922075286,0.0147788023445566,0.0612518577824278,0.0002925817042285,0.0007318826794080142,0.00043282782774404285,0.11135438816217487,0.009713801815888256,0.002326812546476043,0.03668247839572145,0.0003887330984479,0.05536416501137647,0.029254446662603146,0.0006654099394745571,9.173018008036996e-05,0.0006794007271933714,0.0005097237790308572,0.0006349862237890143,0.17071868391872566,0.0002518634223869143,0.0004125979715363571,0.00029731501773272857,0.015112548093926956,0.00032313649127432853,0.00027036499361395716,0.0002887707314458,0.00034430326075541434,0.00045965873421519997,0.00037526741836818573,0.0009134561793035142,0.0004144155568080429,0.0002678875275734143,0.002255144898747586,0.22015389645570285,0.14330938872187635,0.0004939430461477714,0.000367083445196,0.06414323700452189,0.00018582474136214506,0.00021855830500595714,0.0001430611412655324,0.0003946138797566143,0.0003398491148392143,0.0003939648673020571,0.0018045578127634714,0.0004019196046388857,0.0003058491050828,0.0002655733748952714,0.0004208955506918857,0.0004195731484997286,0.0005715866659780714,0.0008264367771281714
JohnsonUwe,0.006355954072795348,0.007643430577779894,0.005066897720905565,0.012328083280741947,0.005129972220556548,0.003983112707434316,0.006365303801182033,0.007624957410542577,0.0029465873778390748,0.005988399212903917,0.007822028167545092,0.0047248022204020405,0.009739959031826954,0.005696761556655385,0.012701134900382546,0.005947513109550152,0.01280814367138578,0.010226327936473266,0.006560128797989451,0.0036236535980859537,0.005804581469086021,0.002739742675394717,0.000756848372820973,0.005650733376754189,0.001882873411801305,0.00952391370209003,0.18186841336858392,0.003388509792804568,0.0029514724404801065,0.005840843710734311,0.01510610233594923,0.0028226066681115553,0.008451203043826036,0.001105463407498591,0.002693310911540536,0.0055901810820207076,0.005430290365225362,0.012618557409368176,0.005147194743937455,0.0042466365051334045,0.006402575440992646,0.35893022591999374,0.11035648951180085,0.007256868960956968,0.004546471764820143,0.006663290039568417,0.0008169899846569653,0.0035776909488926833,0.00206373154887444,0.005604864096721014,0.00442477724146866,0.003663264290853438,0.009735691979746924,0.0035175925650549962,0.0034835697201753644,0.0033444400353613117,0.006149825397044885,0.007876008436761268,0.01034515137759311,0.01433785057252059
JohnsonUwe+BaumgärtnerKlaus,3.0284571709441507e-05,3.3132487946867984e-05,2.250432047891257e-05,3.871634461520767e-05,1.3355682093492224e-05,2.963728977945161e-05,1.8532118093162563e-05,2.509241393384441e-05,0.0127293710737974,1.5956668861077114e-05,1.7755080752867157e-05,1.5112788430778002e-05,3.7804100291264144e-05,2.23569529232764e-05,3.039474416241654e-05,1.773366587242551e-05,2.244005269859025e-05,2.6227975602211056e-05,2.007931797504157e-05,2.6860555369666383e-05,2.009855938422141e-05,3.4370568937425185e-05,0.3178723741000986,3.5093238235328645e-05,0.0623283855210944,3.279908592331822e-05,0.2741376830823305,1.3009557880668111e-05,2.131201562052173e-05,1.5357279335479896e-05,3.3195712953752394e-05,1.6691041703275138e-05,1.3965223691448566e-05,1.4915939398361588e-05,1.7784373597604453e-05,2.3742855756722114e-05,1.938377217986698e-05,4.718295703075789e-05,2.140589976046996e-05,1.3837254582054824e-05,0.0025616792751307,0.1504406478160944,0.1786576073632662,2.551375101518669e-05,1.8961043576925763e-05,2.3977487131699583e-05,9.598447069052451e-06,1.1289241178132624e-05,7.389569236097365e-06,2.038307929176717e-05,1.7554302598978723e-05,2.0349555705799056e-05,9.32112296881672e-05,2.0760443538688587e-05,1.579809246462416e-05,1.3717721134420214e-05,2.174061233881559e-05,2.1672306001606363e-05,2.952429433534652e-05,4.268812432098031e-05
JohnsonUwe+EbelGertrud,0.0010590305412953,0.3123957431138285,0.0007869605331363,0.0013538838121338,0.0004670389719406,0.0010363955395768,0.0006480553611208,0.0008774643724772,0.0005128471608456,0.0005579936815137,0.0006208829023852,0.0005284837661197,0.0013219832586293,0.0007818071915697,0.0010628831958294,0.0006201340388172,0.0007847131332775,0.0009171741791689,0.0007021598716326,0.0009392950564251,0.0007028327304127,0.0012019150402936,0.0001656901656361,0.0012271862861636,0.0009207026226514,0.0011469613654313,0.1159042796081622,0.0004549352474442,0.0007452664563078,0.0005370334440756,0.0011608311385542,0.0005836741922386,0.0004883542203324,0.0005216000915096,0.0006219072529197,0.0008302712557793,0.0006778371159064,0.00164995539655,0.0007485495197931,0.0004838792290236,0.0006552614695778,0.4143988479001964,0.067253037024634,0.0453546443690113,0.0006630545888333,0.0008384761527953,0.000335651059974,0.0003947769613649,0.0002584081288362,0.0007127821949318,0.0006138618291129,0.0007116098983005,0.0032595322786318,0.0007259783618288,0.0005524483745308,0.0004796992269761,0.000760254187319,0.0007578655619172,0.001032444166994,0.0014927742033227
KlemmEberhardt,0.06833356431294074,0.0013019844308737407,0.0005860134797611772,0.0010081752902893273,0.012432058853820281,0.0007717563092216909,0.006545637993540876,0.0006534075453981772,0.00038189380109708554,0.00550394686003645,0.00046234307164163635,0.00039353766515693323,0.031102063109143426,0.0005821760222310546,0.00387409647123451,0.006366370259799114,0.008850758709578722,0.0006829776204149727,0.0005228663095520318,0.004569422154873986,0.013070435038294203,0.0008950111034574909,0.00012338188058762708,0.0030041313480079278,0.0006856050907342637,0.003072370263814332,0.110935776726802,0.00033876945055719745,0.0031907078859272453,0.0011272829649856227,0.0008644178027686182,0.00043463544871485455,0.00036365502965252756,0.00038841170782875754,0.0051056718949066635,0.002159573000567273,0.0005047542669269,0.008218899273500694,0.0009966235667109137,0.0019016307170429687,0.0008651878808029636,0.41053997037234996,0.08876484797686622,0.046280730696305165,0.0004937463958011682,0.007884040905120822,0.009660244738524011,0.0002939723291293961,0.0001924247028937804,0.026674522109944976,0.001502265752190077,0.010981412835461505,0.013300477269249173,0.00623260163909391,0.010974233607246277,0.0003572100523500528,0.009791223753801303,0.016157523700038427,0.023104501866694892,0.0036420666837389867
KlemmEberhardt+ZiegnerUta+SchmidtElisabeth,0.0011083086551713,0.0477438758414078,0.0008235788640112,0.0014168818448323,0.0004887709227639,0.0010846204164131,0.0006782102477251,0.000918293968587,0.0005367106282412,0.0005839578771695,0.0006497734179788,0.0005530748257662,0.0013834969157153,0.0008181857305381,0.0011123405788968,0.0006489897087829,0.0008212268896176,0.0009598515259336,0.0007348323137995,0.0009830017173275,0.0007355364816027,0.0012578417618709,0.000173399951645,0.0012842889127627,0.0009635441526316,0.0012003310186879,0.0282347744877999,0.0004761039957055,0.047311288188751,0.0005620223317237,0.001214846170988,0.0006108333365598,0.0005110779983,0.0005458708445284,0.0006508454329199,0.0008689048927661,0.0007093777875722,0.0017267300378384,0.0007833805346126,0.0005063947796335,0.0006857516660899,0.5267440699967478,0.0238510677077223,0.2801217743195863,0.0006939074096542,0.0008774915746633,0.0003512693547361,0.0004131464637533,0.0002704322062379,0.0007459489080727,0.0006424256447344,0.0007447220629042,0.0034112026946827,0.0007597591103443,0.0005781545396027,0.0005020202764751,0.0007956298360436,0.0007931300646927,0.0010804851811554,0.00156223499252
KlemmErika,0.0010630697286745266,0.021889234656751178,0.0007899620339706868,0.0013590475823875266,0.019526359770169754,0.008949331923950319,0.0006505270717406333,0.0008808110587914933,0.00051480318165786,0.0005601218930695599,0.0006232509760955133,0.0189972140581404,0.0013270253588195868,0.0007847890373409733,0.0010669370773963534,0.0006224992563301067,0.0007877060624335933,0.021133852235630034,0.0007048379391491132,0.0045482565111482,0.0007055133642412334,0.00120649919520924,0.00016632211495178103,0.004837245770241301,0.00092421422148484,0.009758545093284153,0.15322849878215666,0.016205463704580873,0.0007481089341657133,0.0005390817123973666,0.0011652585977268866,0.00058590035035112,0.00049021682403116,0.00736439209860156,0.0006242792335463934,0.0008334379455459667,0.00068042241540154,0.0016562483963777734,0.0007514045193943333,0.00048572476491581335,0.00065776066460076,0.373737661893365,0.19736453051712832,0.0173935452594747,0.0006655835071434467,0.0022165028146008538,0.00033693124734573336,0.0003962826574310067,0.00025939370839408,0.0007155007764397,0.0006162031241521,0.0007143240086194134,0.00327196427292148,0.0027193383272541,0.0005545554360508399,0.00048152882016336,0.00076315382901838,0.0007607560932980199,0.0010363819528145532,0.08560168563752805
